observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
adeptTurca_2025_01_27__19_36_22_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.024005,0.037874,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010813,0.016273,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.006488,0.011233,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007677,0.013825,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008867,0.016417,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005623,0.009649,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006272,0.011089,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007785,0.013681,human,HS,,,,
adeptTurca_2025_01_27__19_36_22_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_36_22_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_36_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008651,0.014545,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007785,0.016273,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.011138,0.022753,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010597,0.022609,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.012435,0.024914,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.008002,0.011089,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.025843,0.040323,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.012111,0.016129,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008867,0.016561,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005731,0.009649,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006272,0.011233,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005407,0.009937,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Insecta,,,,,,,,,,,0.008002,0.012241,human,HS,,,,
adeptTurca_2025_01_27__19_37_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_37_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_37_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007785,0.013825,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.009948,0.020737,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010705,0.022753,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.011678,0.024338,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007894,0.015553,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.023356,0.036866,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.012868,0.017281,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.007461,0.010081,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008867,0.016273,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005623,0.009217,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006272,0.011089,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hymenoptera,,,,,,,,,,,0.025952,0.056596,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005947,0.009649,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Insecta,,,,,,,,,,,0.005623,0.007632,human,HS,,,,
adeptTurca_2025_01_27__19_38_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_38_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_38_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Lepidoptera,,,,,,,,,,,0.007353,0.010945,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010597,0.022609,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010489,0.022465,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.011029,0.019585,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.011462,0.024338,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.008002,0.010657,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007137,0.014257,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.010705,0.014977,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.011354,0.015841,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.024221,0.038306,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008002,0.015265,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.008542,0.016129,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.005731,0.009793,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Diptera,,,,,,,,,,,0.006055,0.010801,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.006163,0.008641,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Coleoptera,,,,,,,,,,,0.009732,0.014689,human,HS,,,,
adeptTurca_2025_01_27__19_39_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_277m_adeptTurca_2025-01-26,adeptTurca_2025_01_27__19_39_06_HDR0_15_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,adeptTurca_2025_01_27__19_39_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,machine_observation,,Hemiptera,,,,,,,,,,,0.007137,0.012961,human,HS,,,,
